plant_id,name,country,capacity_mw,energy_source,energy_group,technology,status,commissioned,shutdown,is_shutdown,temporal_start,temporal_end,temporal_end_source,temporal_basis,company,city,state,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,original_source,source_dataset,source_url,lon,lat
OPSD_EU_01691,BNA1026,DE,321.0,Lignite,Lignite,Steam turbine,,1967,,False,1967-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,11WD7WEIS-B-KW-C,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
OPSD_EU_01692,BNA1027,DE,663.0,Lignite,Lignite,Steam turbine,,1974,,False,1974-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,11WD7WEIS-B-KW-C,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
OPSD_EU_01693,BNA1028,DE,656.0,Lignite,Lignite,Steam turbine,,1975,,False,1975-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,11WD7WEIS-B-KW-C,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
OPSD_EU_01694,BNA1097,DE,19.5,Lignite,Lignite,Steam turbine,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Smurfit Kappa Zülpich Papier GmbH,Zülpich,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.65362,50.7055
OPSD_EU_01695,BNA1141,DE,14.5,Lignite,Lignite,Steam turbine,,1979,,False,1979-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Pfeifer & Langen GmbH & Co. KG,Euskirchen,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.81012,50.65803
OPSD_EU_01696,BNA1164,DE,23.22,Lignite,Lignite,Steam turbine,,2004,,False,2004-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Pfeifer & Langen GmbH & Co. KG,Jülich,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.36935,50.91517
OPSD_EU_01697,BNA1185,DE,20.3,Lignite,Lignite,Steam turbine,,2014,,False,2014-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Pfeifer & Langen GmbH & Co. KG,Könnern,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.7581,51.69784
OPSD_EU_01698,BNA1293a,DE,10.0,Lignite,Lignite,Steam turbine,,1995,,False,1995-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Martinswerk GmbH,Bergheim,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.665030000000002,50.94564
OPSD_EU_01699,BNA1293b,DE,10.0,Lignite,Lignite,Steam turbine,,1995,,False,1995-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Martinswerk GmbH,Bergheim,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.665030000000002,50.94564
OPSD_EU_01700,BNA1400a,DE,23.3,Lignite,Lignite,Steam turbine,,1993,,False,1993-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01","Südzucker AG, Werk Zeitz",Zeitz,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.11038,51.04885
